54
91
225
255
438
788
1016
1993
2153
2384
2472
2713
2824
3034
3198
3250
3264
4127
4262
4428
5480
5483
5663
5812
5834
5931
6253
6324
6871
6973
7135
7392
7488
7784
8204
8211
8473
8633
8667
8689
8694
8883
9004
9164
9179
9422
9430
9663
9926
9935
9957
9997
10006
10022
10024
10168
10410
10484
10701
10779
10782
10892
11205
11232
11606
12004
12120
12137
12473
12839
13012
13713
13738
13997
14011
14367
14467
14697
15172
15275
15416
16277
16328
16587
16651
16938
16997
17182
17196
17270
17387
17811
17978
18427
18444
18452
18722
18770
19168
19562
19710
19947
