-104353.2,56911.38
5420.867,155628.9
215735.1,137109.2
585.5034,74081.52
40315.25,89658.77
9312.033,42925.5
-29074.83,164888.2
77810.19,193203.1
90171.85,160842.7
73915.08,186163
-8898.77,125383.5
-183030.7,163319.4
-92149.31,77107.91
-85354.85,129879.2
24240.7,209983.1
8910.991,90713.16
-27474.61,182204.6
-216356.5,116659.6
-87398.53,255711.8
77160.5,20540.14
42600.07,128070.5
-230913.8,144592
-63145.78,26877.04
219065.4,77091.23
-151148,164788.2
-259191.7,214367.2
43339.52,52946.31
-183112.9,119373.5
-5027.845,30823.35
-86577.49,147644.3
3780.297,47927.12
-36383.86,182751.9
27308.27,106191
-331267.2,20963.46
-14470.88,206219.9
-151720.6,206844.5
-155722.7,207599.8
-157263.4,17020.86
-101489.6,209706.2
-74173.63,243884.5
-72378.97,131084.4
-33421.13,137322.4
74914.02,185748.3
17754.09,30947.85
241403.3,108994.1
-70955.31,104574.7
108004.2,150733.3
-555.2205,48248.81
98098.91,106008.7
29056.88,183405.6
1241.077,9245.24
-49659.84,277976.4
55709.45,78035.02
13665.35,126394.8
-129476.3,167644.4
-135615.8,208361.1
-70619.48,103446.3
42416.2,52092.37
134045.2,106819.6
270994.3,58677.15
-154734.8,181465.1
-175097.6,144046.1
-27488.65,222725
-106750.8,13669.13
65632.85,157601.7
3219.747,462309.7
120976.9,191049.3
10520.05,87924.05
28055.83,179101.5
-42802.3,210823.2
-94175.17,94674.83
-60000.55,60425.73
152029.4,92546.17
176093.8,176241.7
6954.596,104202.7
29559.99,80639.53
-92686.07,254150.1
100410.9,334094.8
49394.27,147618.2
37318.89,91102.62
-79219.3,116161.9
125423.1,135321.8
-110112,84853.21
215488.3,96683.56
-190221.8,248416.3
297261.9,278956.2
64411.41,47036.41
-46527.6,110516
-21766.23,207653
124325.4,94216.35
-125312.4,127217.3
127504.1,158990.9
63161.15,91202.96
-86636.27,153789.9
147304.7,144417.4
-98405.34,184971.1
-62473.21,150172.3
35665.52,198819.5
81430.7,200124.7
-118820.1,54994.55
-72345.05,223848.8
94620.63,175465.8
-31570.41,167934.4
-253.7707,122117.4
68831.62,120103.7
161535,252775.5
82653.25,123453.5
-57382.09,303340.1
123716,169530.8
22044,146680.6
122299.7,106459.6
-92877.99,70498.88
-160728.2,55569.43
-197322.1,127864.8
52577.45,217751.3
165020.6,107257.4
42159.71,129213.2
61663.83,88169.29
-90920.29,54656.08
46083.37,131805
116893.8,80821.02
148283,104381.1
74979.38,27477.8
169.1941,167186.2
-15752.6,266947.8
234773.2,379904.8
179957.9,164588.5
-197979.8,74838.82
2698.347,73412.93
-47154.84,181955.1
61634.07,171185.7
-129776.9,147943.3
-61332.27,87657.24
-8138.954,33591.15
-22281.33,230690.3
84591.9,131097.3
60235.39,145753.6
33021.07,59665.89
84187.71,157681.7
-63348.56,247499.6
-47924,151565
92423.72,306382.8
52344.3,7922.793
155188.5,124497
-191774,110115.2
-211657.3,83883.5
-19964.13,79904.11
66904.96,326536.9
-312245.5,36886.7
185322.8,44446.71
162842.5,109613.1
73089.77,59617.76
67365.85,41421.33
-54003.18,33583.27
-199650.4,90977.18
-16362.17,35002.43
9296.077,340488.7
13969,313824.4
-142944.4,213021
-23900.47,36782.16
-12441.74,16503.15
-80682.34,95135.8
207479.4,76994.08
7336.944,67769.77
-37228.23,221037.1
94294.98,154049.1
-189730.5,91564.41
-26967.13,46260.41
-135177.2,105151.9
-79531.08,98951.45
-22296.96,82681.72
110152.2,225197.8
-138676.5,109420.8
23022.54,41223.53
-98186.95,38257.21
256927.3,120182.7
-6670.477,72196.73
63739.38,107923.1
-186561.4,148550.4
-104811.8,166379.2
-212258.9,82560.11
229344.8,129191.2
-11492.62,52772.37
-4540.15,149757.9
101561.7,153786.4
91328.71,411694.2
142533.9,41134.01
-92548.3,234116.2
-183694.9,183339.8
95017.74,24699.35
-77150.15,23039.86
120464.5,88877.62
40000.71,92840.62
-138929.9,342399.5
70434.55,178808.7
50673.05,134107.2
79971.2,128808.7
18751.09,22093.73
2324.813,64991.83
-31439.73,239094.9
-190400.9,107711.5
-60610.63,143620.7
-225888.6,69186.56
-191165.1,113107.6
55796.99,35697.57
12357.89,116546.9
-116574.8,328723.6
68183.25,96739.57
-229700.1,176393.6
92248.81,87637.38
-93981.36,111585.8
-220277,102549.6
121973,146499.1
149958.1,57599.96
41890.8,143905.3
110592.3,108704.4
-76364.49,227200.3
-67540.3,94677.95
-38779.81,110096.3
19260.18,6657.869
-73924.82,131400.1
36471.54,22639.71
81557.01,174656.4
-250251.5,127347
-70111.47,235380
55974.5,12182.09
-138476.6,168301.9
15328.19,90489.9
32547.59,80763.82
-6328.597,175615.5
-108219.9,85764.88
-84657.42,10605.92
-182363.1,100770.3
54205.21,53126.17
20164.46,192651
13426.46,112024.8
91015.38,135483.6
-204025.5,280119.3
-168155.5,181423.2
166837,148779.4
-61677.01,91481.85
-37724.87,88233.85
178194.9,139338.1
-54812.98,152480
90757.95,86972.81
57669.21,131164.4
15208.27,103719.1
204869.1,249558.9
-15601.5,197088.5
116594.7,131859
131361.2,306906.3
34675.49,157510.6
3390.08,189926.7
55494.47,76770.75
122204.2,191914.4
104185,410651.4
-170567,188718.7
-16517.3,164528.7
-90294.41,141443.2
9512.027,39795
152529.7,72580.44
99510.15,52126.37
65668.93,72979.19
85594.59,83736.13
57050.9,64542.75
42810.26,91652.51
42182.3,92206.53
78692.45,111755.2
-79642.66,231054.2
-158112,208838.6
27536.3,166283.6
-77188.39,91289.73
-16032.29,113875.9
-174115.6,81703.75
-115394.1,228018.4
45897.98,198219.9
247953,26541.24
-30538.65,151796.8
-102689,93594.11
-89287.92,77446.67
-77721.36,75042.7
126687.7,209195.6
-146461.5,196022
170886.9,18734.13
-102498.3,216583.9
-130428.6,61015.86
-102195.4,138385.2
-61033.62,196651.1
93546.91,174081.9
-80551.78,305469.9
83805.85,56450.97
-103502.2,230982.6
-45103.64,140357.3
-28594.78,253751.2
-142970.8,96481.69
-57615.31,121326.9
-118819.8,239535.9
16828.85,70846.78
35480.99,42218.36
-187876.4,135067.8
-46761.99,98375.31
26692.25,97897.12
21770.49,30197.56
-272046.2,19191.21
-41648.05,242755.1
-28135,11006.1
-27225.89,111974.3
68338.59,211406.6
-56955.18,202374.1
30473.53,82962.8
